timestamp,station_id,station_name,latitude,longitude,pm2_5,pm10,no2,so2,co,o3,nh3,aqi,aqi_category,primary_pollutant,data_source,data_quality
2026-08-25 19:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,58.2,115.6,39.9,8.5,1.24,35.8,19.7,111,Moderate,PM10,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,92.9,186.8,64.3,21.3,2.23,23.8,36.2,211,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,79.0,160.0,55.6,10.5,1.85,34.5,22.6,164,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,66.8,136.9,44.2,10.0,1.45,34.1,20.1,125,Moderate,PM10,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,46.5,92.1,34.6,7.1,1.04,38.0,16.0,92,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,42.4,84.4,30.4,6.2,0.99,43.9,14.6,85,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,85.8,168.2,63.1,13.6,2.19,28.7,27.2,186,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,43.8,87.0,30.1,6.4,0.93,37.0,15.2,87,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,75.7,150.0,52.7,10.1,1.78,28.9,22.1,153,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,42.6,83.1,29.8,6.0,0.95,51.2,14.3,83,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,45.6,89.9,31.7,6.2,1.01,42.6,15.4,90,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,63.5,126.4,42.6,8.9,1.34,36.8,18.8,118,Moderate,PM10,DEMO,SIMULATED
2026-08-25 19:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,75.6,151.8,53.1,11.0,1.73,31.2,22.1,152,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,90.2,171.3,59.0,10.6,2.04,26.5,22.3,202,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,61.1,121.3,41.9,7.9,1.3,32.6,18.4,115,Moderate,PM10,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,105.8,212.8,73.2,21.7,2.54,23.5,36.8,253,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,84.0,170.0,59.0,10.0,1.97,31.8,21.4,180,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,72.0,147.5,47.7,9.6,1.57,32.0,19.3,141,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,52.2,103.5,38.8,7.1,1.17,37.1,16.0,103,Moderate,PM10,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,43.2,85.9,30.9,5.7,1.01,38.8,13.3,86,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,94.4,185.1,69.4,13.3,2.41,27.4,26.7,216,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,49.4,98.1,34.0,6.4,1.04,36.3,15.3,98,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,95.4,189.0,66.4,11.4,2.24,31.6,24.9,219,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,46.6,90.9,32.6,5.9,1.04,48.7,13.9,91,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,45.4,89.5,31.6,5.5,1.01,36.9,13.7,90,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,68.3,136.0,45.8,8.5,1.44,34.4,18.0,128,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 20:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,87.4,175.4,61.4,11.4,2.0,31.3,22.7,191,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,96.6,183.5,63.2,10.8,2.19,26.8,22.7,223,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,62.9,124.9,43.1,7.8,1.34,31.7,18.1,117,Moderate,PM10,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,124.8,251.0,86.4,24.4,2.99,26.2,41.3,305,Very Poor,PM2.5,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,87.9,177.9,61.8,9.9,2.06,31.5,21.3,193,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,79.4,162.8,52.6,10.1,1.73,33.4,20.3,165,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,61.4,121.7,45.7,7.9,1.38,41.3,18.0,115,Moderate,PM10,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,52.6,104.7,37.7,6.6,1.23,44.8,15.4,104,Moderate,PM10,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,90.6,177.6,66.7,12.2,2.31,24.9,24.4,203,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,50.4,100.2,34.7,6.3,1.07,35.0,14.9,101,Moderate,PM10,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,91.4,181.1,63.6,10.4,2.15,28.7,22.7,206,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,45.0,87.7,31.4,5.4,1.0,44.4,12.8,88,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,51.9,102.1,36.0,6.0,1.15,39.8,14.9,102,Moderate,PM10,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,79.2,157.6,53.1,9.4,1.67,37.7,19.9,164,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 21:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,91.8,184.3,64.5,11.4,2.1,31.1,22.8,207,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,136.7,259.7,70.0,12.6,2.42,31.2,26.4,314,Very Poor,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,75.9,150.9,40.8,7.7,1.27,31.5,17.9,153,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,137.0,275.5,74.2,22.0,2.57,23.6,37.3,314,Very Poor,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,102.1,206.6,56.1,9.5,1.87,30.0,20.3,241,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,104.2,213.7,54.0,10.9,1.78,35.9,21.9,248,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,67.1,133.0,39.1,7.1,1.18,37.0,16.1,124,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,56.6,112.6,31.7,5.8,1.04,39.5,13.6,109,Moderate,PM10,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,116.3,228.1,67.0,12.9,2.32,26.2,25.7,288,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,65.7,130.5,35.3,6.7,1.09,37.4,15.9,121,Moderate,PM10,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,107.8,213.5,58.7,10.0,1.98,27.7,22.0,260,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,52.8,103.0,28.9,5.2,0.92,42.8,12.3,103,Moderate,PM10,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,68.9,135.6,37.4,6.5,1.2,43.4,16.3,130,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,91.1,181.3,47.8,8.9,1.5,35.6,18.8,205,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 22:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,115.8,232.4,63.7,11.8,2.07,32.2,23.6,286,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,112.3,213.2,57.4,11.6,1.99,28.7,24.3,275,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,67.0,133.1,36.0,7.6,1.12,31.1,17.7,124,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,137.0,275.5,74.2,24.6,2.57,26.5,41.8,314,Very Poor,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,100.3,203.1,55.2,10.5,1.84,33.1,22.4,235,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,94.8,194.3,49.1,11.2,1.62,36.6,22.3,217,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,68.4,135.5,39.8,8.1,1.2,42.3,18.4,129,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,57.5,114.5,32.3,6.6,1.05,45.0,15.5,111,Moderate,PM10,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,97.8,191.7,56.3,12.1,1.95,24.7,24.3,227,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,59.3,117.8,31.9,6.8,0.98,37.9,16.2,113,Moderate,PM10,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,94.8,187.8,51.6,9.9,1.74,27.3,21.7,217,Poor,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,48.6,94.7,26.5,5.4,0.84,44.1,12.7,95,Satisfactory,PM10,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,51.6,101.6,28.1,5.5,0.9,36.5,13.7,102,Moderate,PM10,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,80.1,159.6,42.0,8.8,1.32,35.1,18.5,167,Moderate,PM2.5,DEMO,SIMULATED
2026-08-25 23:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,105.6,212.0,58.1,12.1,1.89,32.9,24.1,252,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,86.0,163.4,44.0,11.0,1.52,27.1,23.0,187,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,63.2,125.6,33.9,8.9,1.06,36.1,20.6,118,Moderate,PM10,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,100.3,201.6,54.3,22.2,1.88,23.9,37.7,235,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,75.2,152.2,41.4,9.6,1.38,30.5,20.7,151,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,76.8,157.5,39.8,11.1,1.31,36.6,22.3,156,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,56.2,111.5,32.8,8.2,0.99,42.9,18.7,109,Moderate,PM10,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,44.2,87.9,24.8,6.3,0.81,42.6,14.7,88,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,88.8,174.2,51.1,13.6,1.77,27.7,27.1,196,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,45.0,89.4,24.2,6.3,0.74,35.4,15.1,90,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,78.3,155.2,42.7,10.1,1.44,27.8,22.1,161,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,44.0,85.8,24.1,6.0,0.77,49.2,14.2,86,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,46.7,92.0,25.4,6.1,0.81,40.6,15.2,92,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,67.3,133.9,35.3,9.1,1.11,36.3,19.2,125,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 00:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,82.1,164.8,45.1,11.5,1.47,31.5,23.1,174,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,82.3,156.3,42.1,10.5,1.46,25.9,22.0,175,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,60.8,120.8,32.6,8.5,1.02,34.8,19.8,115,Moderate,PM10,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,101.3,203.6,54.8,22.4,1.9,24.1,38.0,238,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,81.7,165.5,45.0,10.5,1.5,33.2,22.5,173,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,65.6,134.4,34.0,9.5,1.12,31.2,19.0,124,Moderate,PM10,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,55.9,110.8,32.5,8.2,0.98,42.6,18.6,108,Moderate,PM10,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,40.0,79.6,22.4,5.7,0.73,38.6,13.3,80,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,79.8,156.4,45.9,12.2,1.59,24.8,24.4,166,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,49.2,97.8,26.5,6.9,0.82,38.7,16.5,98,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,84.5,167.5,46.1,10.9,1.55,30.0,23.8,182,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,38.1,74.3,20.8,5.2,0.66,42.6,12.3,75,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,42.5,83.7,23.1,5.5,0.74,37.0,13.9,84,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,71.9,143.2,37.7,9.7,1.19,38.8,20.5,140,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 01:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,74.2,149.0,40.8,10.4,1.33,28.5,20.9,148,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,92.0,174.7,47.1,11.7,1.63,28.9,24.6,208,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,61.2,121.7,32.9,8.6,1.02,35.0,20.0,115,Moderate,PM10,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,99.6,200.2,53.9,22.0,1.87,23.7,37.4,233,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,77.6,157.1,42.7,10.0,1.42,31.5,21.4,159,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,70.7,145.0,36.7,10.2,1.21,33.7,20.5,136,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,55.6,110.3,32.4,8.2,0.98,42.4,18.5,108,Moderate,PM10,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,41.1,81.8,23.1,5.8,0.75,39.6,13.6,82,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,88.8,174.1,51.1,13.6,1.77,27.6,27.1,196,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,45.8,91.0,24.6,6.4,0.76,36.0,15.4,91,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,79.9,158.4,43.6,10.3,1.47,28.4,22.5,167,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,41.6,81.2,22.8,5.7,0.72,46.5,13.4,82,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,44.2,86.9,24.0,5.8,0.77,38.4,14.4,87,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,64.2,127.9,33.7,8.7,1.06,34.7,18.3,119,Moderate,PM10,DEMO,SIMULATED
2026-08-26 02:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,82.1,164.9,45.2,11.6,1.47,31.5,23.1,174,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,82.6,156.8,42.3,10.5,1.46,26.0,22.0,176,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,59.3,117.9,31.8,8.3,0.99,33.9,19.3,113,Moderate,PM10,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,111.3,223.8,60.3,24.6,2.09,26.5,41.8,271,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,84.0,169.9,46.2,10.8,1.54,34.1,23.1,180,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,64.4,132.0,33.4,9.3,1.1,30.6,18.7,122,Moderate,PM10,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,48.3,95.6,28.1,7.1,0.85,36.8,16.0,96,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,41.7,82.9,23.4,5.9,0.76,40.1,13.8,83,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,92.5,181.4,53.3,14.1,1.85,28.8,28.3,209,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,52.0,103.3,28.0,7.3,0.86,40.9,17.4,103,Moderate,PM10,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,87.9,174.1,47.9,11.3,1.61,31.2,24.7,193,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,39.2,76.5,21.4,5.4,0.68,43.8,12.7,77,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,42.9,84.4,23.3,5.6,0.75,37.3,14.0,85,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,71.2,141.7,37.3,9.6,1.17,38.4,20.3,138,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 03:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,81.4,163.4,44.8,11.4,1.46,31.2,22.9,172,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,92.5,175.7,47.3,11.8,1.64,29.0,24.6,209,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,65.8,130.7,35.3,9.2,1.1,37.5,21.4,121,Moderate,PM10,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,104.6,210.2,56.6,23.1,1.96,24.8,39.2,249,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST04,Hebbal CAAQMS,13.0358,77.597,69.0,139.7,38.0,8.8,1.27,27.9,18.9,131,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST05,Whitefield Export Promotion Industrial Park,12.9815,77.7289,75.0,153.8,38.9,10.8,1.28,35.6,21.7,150,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST06,Indiranagar 100ft Road,12.9784,77.6408,49.2,97.6,28.7,7.2,0.87,37.4,16.3,98,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST07,Jayanagar 4th Block,12.9299,77.5826,45.2,90.0,25.4,6.4,0.83,43.5,15.0,90,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST08,City Railway Station / Majestic,12.9778,77.5713,92.8,182.0,53.4,14.1,1.85,28.8,28.3,210,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),12.9912,77.5456,44.9,89.2,24.2,6.3,0.74,35.2,15.0,89,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),12.9352,77.6894,75.5,149.7,41.2,9.7,1.39,26.8,21.2,152,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),12.9388,77.5936,37.2,72.5,20.3,5.1,0.65,41.5,12.0,73,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST12,Yelahanka New Town,13.1007,77.5963,46.6,91.7,25.3,6.1,0.81,40.4,15.2,92,Satisfactory,PM10,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST13,Electronic City Phase 1,12.8452,77.6602,63.8,127.1,33.5,8.6,1.05,34.4,18.1,119,Moderate,PM10,DEMO,SIMULATED
2026-08-26 04:00:00,BLR_ST14,Mysore Road / Nayandahalli,12.9463,77.5255,80.0,160.6,44.0,11.2,1.43,30.6,22.5,167,Moderate,PM2.5,DEMO,SIMULATED
2026-08-26 05:00:00,BLR_ST01,Silk Board Junction,12.9176,77.6238,95.5,181.5,48.9,12.0,1.69,29.6,25.1,219,Poor,PM2.5,DEMO,SIMULATED
2026-08-26 05:00:00,BLR_ST02,BTM Layout CAAQMS,12.9135,77.6101,57.1,113.4,30.6,7.9,0.95,32.2,18.3,110,Moderate,PM10,DEMO,SIMULATED
2026-08-26 05:00:00,BLR_ST03,Peenya Industrial Area,13.0285,77.5197,105.4,211.9,57.1,23.0,1.98,24.7,39.0,252,Poor,PM2.5,DEMO,SIMULATED
