date,station_id,station_name,daily_mean_aqi,daily_max_aqi,daily_min_aqi,daily_mean_pm25,daily_max_pm25,daily_min_pm25,daily_mean_pm10,aqi_category,primary_pollutant,data_source,data_quality
2026-07-26,BLR_ST06,Indiranagar 100ft Road,61,82,43,31.7,46.0,20.6,59.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST07,Jayanagar 4th Block,52,70,36,27.1,39.3,17.6,51.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST08,City Railway Station / Majestic,92,124,64,49.3,71.5,32.0,92.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),60,81,42,31.2,45.2,20.3,59.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),103,139,72,54.8,79.5,35.6,103.5,Moderate,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),53,72,37,28.1,40.7,18.3,52.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST12,Yelahanka New Town,61,82,43,32.1,46.5,20.9,60.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST13,Electronic City Phase 1,82,111,57,42.8,62.1,27.8,81.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-26,BLR_ST14,Mysore Road / Nayandahalli,86,116,60,44.7,64.8,29.1,85.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST01,Silk Board Junction,97,131,68,53.8,78.0,35.0,97.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST02,BTM Layout CAAQMS,72,97,50,37.9,55.0,24.6,71.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST03,Peenya Industrial Area,112,151,78,61.2,88.7,39.8,117.2,Moderate,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST04,Hebbal CAAQMS,91,123,64,46.9,68.0,30.5,90.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST05,Whitefield Export Promotion Industrial Park,84,113,59,43.0,62.4,27.9,83.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST06,Indiranagar 100ft Road,61,82,43,32.0,46.4,20.8,60.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST07,Jayanagar 4th Block,54,73,38,28.2,40.9,18.3,53.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST08,City Railway Station / Majestic,89,120,62,47.5,68.9,30.9,88.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),55,74,38,28.7,41.6,18.7,54.3,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),89,120,62,46.9,68.0,30.5,88.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),48,65,34,25.9,37.6,16.8,48.2,Good,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST12,Yelahanka New Town,58,78,41,30.2,43.8,19.6,56.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST13,Electronic City Phase 1,71,96,50,37.3,54.1,24.2,70.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-27,BLR_ST14,Mysore Road / Nayandahalli,103,139,72,53.7,77.9,34.9,102.7,Moderate,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST01,Silk Board Junction,98,132,69,54.1,78.4,35.2,97.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST02,BTM Layout CAAQMS,67,90,47,35.0,50.8,22.8,66.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST03,Peenya Industrial Area,124,167,87,66.9,97.0,43.5,128.1,Moderate,PM2.5,DEMO,SIMULATED
2026-07-28,BLR_ST04,Hebbal CAAQMS,102,138,71,52.5,76.1,34.1,101.2,Moderate,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST05,Whitefield Export Promotion Industrial Park,94,127,66,48.1,69.7,31.3,94.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST06,Indiranagar 100ft Road,54,73,38,28.3,41.0,18.4,53.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST07,Jayanagar 4th Block,56,76,39,29.4,42.6,19.1,55.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST08,City Railway Station / Majestic,95,128,66,50.6,73.4,32.9,94.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),55,74,38,28.6,41.5,18.6,54.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),96,130,67,50.9,73.8,33.1,96.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),49,66,34,26.3,38.1,17.1,48.9,Good,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST12,Yelahanka New Town,49,66,34,25.9,37.6,16.8,48.6,Good,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST13,Electronic City Phase 1,86,116,60,45.3,65.7,29.4,86.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-28,BLR_ST14,Mysore Road / Nayandahalli,85,115,59,44.5,64.5,28.9,85.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST01,Silk Board Junction,109,147,76,62.4,90.5,40.6,112.8,Moderate,PM2.5,DEMO,SIMULATED
2026-07-29,BLR_ST02,BTM Layout CAAQMS,70,94,49,36.6,53.1,23.8,69.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST03,Peenya Industrial Area,126,170,88,67.7,98.2,44.0,129.6,Moderate,PM2.5,DEMO,SIMULATED
2026-07-29,BLR_ST04,Hebbal CAAQMS,86,116,60,44.7,64.8,29.1,86.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST05,Whitefield Export Promotion Industrial Park,84,113,59,42.8,62.1,27.8,83.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST06,Indiranagar 100ft Road,63,85,44,32.8,47.6,21.3,62.0,Satisfactory,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST07,Jayanagar 4th Block,48,65,34,25.1,36.4,16.3,47.5,Good,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST08,City Railway Station / Majestic,92,124,64,49.1,71.2,31.9,91.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),62,84,43,32.3,46.8,21.0,61.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),102,138,71,53.6,77.7,34.8,101.1,Moderate,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),49,66,34,26.5,38.4,17.2,49.2,Good,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST12,Yelahanka New Town,59,80,41,31.0,44.9,20.2,58.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST13,Electronic City Phase 1,85,115,59,44.6,64.7,29.0,84.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-29,BLR_ST14,Mysore Road / Nayandahalli,93,126,65,48.7,70.6,31.7,93.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST01,Silk Board Junction,93,126,65,51.1,74.1,33.2,92.4,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST02,BTM Layout CAAQMS,67,90,47,35.2,51.0,22.9,66.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST03,Peenya Industrial Area,114,154,80,62.5,90.6,40.6,119.6,Moderate,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST04,Hebbal CAAQMS,83,112,58,42.9,62.2,27.9,82.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST05,Whitefield Export Promotion Industrial Park,92,124,64,47.0,68.1,30.6,91.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST06,Indiranagar 100ft Road,66,89,46,34.4,49.9,22.4,64.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST07,Jayanagar 4th Block,45,61,31,23.9,34.7,15.5,45.3,Good,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST08,City Railway Station / Majestic,91,123,64,48.6,70.5,31.6,90.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),62,84,43,32.1,46.5,20.9,60.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),103,139,72,54.4,78.9,35.4,102.6,Moderate,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,23.3,33.8,15.1,43.3,Good,O3,DEMO,SIMULATED
2026-07-30,BLR_ST12,Yelahanka New Town,54,73,38,28.0,40.6,18.2,52.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST13,Electronic City Phase 1,86,116,60,45.2,65.5,29.4,85.8,Satisfactory,PM10,DEMO,SIMULATED
2026-07-30,BLR_ST14,Mysore Road / Nayandahalli,97,131,68,50.6,73.4,32.9,96.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST01,Silk Board Junction,95,128,66,52.3,75.8,34.0,94.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST02,BTM Layout CAAQMS,75,101,52,39.5,57.3,25.7,74.7,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST03,Peenya Industrial Area,113,153,79,62.0,89.9,40.3,118.8,Moderate,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST04,Hebbal CAAQMS,93,126,65,48.3,70.0,31.4,93.1,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST05,Whitefield Export Promotion Industrial Park,77,104,54,39.2,56.8,25.5,76.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST06,Indiranagar 100ft Road,53,72,37,27.8,40.3,18.1,52.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST07,Jayanagar 4th Block,49,66,34,25.9,37.6,16.8,49.1,Good,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST08,City Railway Station / Majestic,100,135,70,53.3,77.3,34.6,99.5,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),53,72,37,27.3,39.6,17.7,51.6,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),103,139,72,54.4,78.9,35.4,102.7,Moderate,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),47,63,33,25.2,36.5,16.4,46.7,Good,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST12,Yelahanka New Town,52,70,36,27.1,39.3,17.6,50.9,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST13,Electronic City Phase 1,72,97,50,37.5,54.4,24.4,71.2,Satisfactory,PM10,DEMO,SIMULATED
2026-07-31,BLR_ST14,Mysore Road / Nayandahalli,101,136,71,52.4,76.0,34.1,100.2,Moderate,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST01,Silk Board Junction,104,140,73,58.2,84.4,37.8,105.3,Moderate,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST02,BTM Layout CAAQMS,73,99,51,38.0,55.1,24.7,72.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST03,Peenya Industrial Area,109,147,76,58.4,84.7,38.0,111.8,Moderate,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST04,Hebbal CAAQMS,87,117,61,45.2,65.5,29.4,87.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST05,Whitefield Export Promotion Industrial Park,77,104,54,39.4,57.1,25.6,76.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST06,Indiranagar 100ft Road,61,82,43,31.7,46.0,20.6,59.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST07,Jayanagar 4th Block,57,77,40,29.6,42.9,19.2,56.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST08,City Railway Station / Majestic,104,140,73,56.2,81.5,36.5,105.0,Moderate,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),58,78,41,30.4,44.1,19.8,57.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),98,132,69,51.8,75.1,33.7,97.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,23.1,33.5,15.0,43.0,Good,O3,DEMO,SIMULATED
2026-08-01,BLR_ST12,Yelahanka New Town,52,70,36,27.4,39.7,17.8,51.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST13,Electronic City Phase 1,69,93,48,35.9,52.1,23.3,68.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-01,BLR_ST14,Mysore Road / Nayandahalli,97,131,68,50.8,73.7,33.0,97.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST01,Silk Board Junction,104,140,73,58.1,84.2,37.8,105.1,Moderate,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST02,BTM Layout CAAQMS,61,82,43,31.9,46.3,20.7,60.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST03,Peenya Industrial Area,125,169,88,67.2,97.4,43.7,128.7,Moderate,PM2.5,DEMO,SIMULATED
2026-08-02,BLR_ST04,Hebbal CAAQMS,92,124,64,47.8,69.3,31.1,92.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST05,Whitefield Export Promotion Industrial Park,85,115,59,43.6,63.2,28.3,85.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST06,Indiranagar 100ft Road,52,70,36,27.3,39.6,17.7,51.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST07,Jayanagar 4th Block,47,63,33,24.8,36.0,16.1,47.1,Good,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST08,City Railway Station / Majestic,103,139,72,55.2,80.0,35.9,103.1,Moderate,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),54,73,38,27.8,40.3,18.1,52.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),103,139,72,54.9,79.6,35.7,103.6,Moderate,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),47,63,33,25.2,36.5,16.4,46.7,Good,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST12,Yelahanka New Town,52,70,36,27.3,39.6,17.7,51.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST13,Electronic City Phase 1,75,101,52,39.1,56.7,25.4,74.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-02,BLR_ST14,Mysore Road / Nayandahalli,87,117,61,45.6,66.1,29.6,87.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST01,Silk Board Junction,92,124,64,51.0,74.0,33.1,92.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST02,BTM Layout CAAQMS,68,92,48,35.6,51.6,23.1,67.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST03,Peenya Industrial Area,115,155,80,63.4,91.9,41.2,121.3,Moderate,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST04,Hebbal CAAQMS,95,128,66,49.4,71.6,32.1,95.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST05,Whitefield Export Promotion Industrial Park,81,109,57,41.2,59.7,26.8,80.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST06,Indiranagar 100ft Road,53,72,37,27.8,40.3,18.1,52.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST07,Jayanagar 4th Block,50,68,35,26.3,38.1,17.1,49.9,Good,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST08,City Railway Station / Majestic,99,134,69,53.1,77.0,34.5,99.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),60,81,42,31.4,45.5,20.4,59.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),90,122,63,47.6,69.0,30.9,89.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),46,62,32,25.0,36.2,16.2,46.5,Good,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST12,Yelahanka New Town,54,73,38,28.4,41.2,18.5,53.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST13,Electronic City Phase 1,73,99,51,38.1,55.2,24.8,72.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-03,BLR_ST14,Mysore Road / Nayandahalli,82,111,57,42.6,61.8,27.7,81.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST01,Silk Board Junction,88,119,62,48.2,69.9,31.3,87.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST02,BTM Layout CAAQMS,76,103,53,39.9,57.9,25.9,75.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST03,Peenya Industrial Area,114,154,80,62.4,90.5,40.6,119.6,Moderate,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST04,Hebbal CAAQMS,96,130,67,49.5,71.8,32.2,95.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST05,Whitefield Export Promotion Industrial Park,78,105,55,39.6,57.4,25.7,77.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST06,Indiranagar 100ft Road,61,82,43,32.1,46.5,20.9,60.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST07,Jayanagar 4th Block,55,74,38,28.5,41.3,18.5,54.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST08,City Railway Station / Majestic,90,122,63,48.3,70.0,31.4,90.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),50,68,35,26.4,38.3,17.2,50.0,Good,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),98,132,69,51.8,75.1,33.7,97.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),49,66,34,26.3,38.1,17.1,48.9,Good,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST12,Yelahanka New Town,56,76,39,29.5,42.8,19.2,55.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST13,Electronic City Phase 1,81,109,57,42.7,61.9,27.8,81.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-04,BLR_ST14,Mysore Road / Nayandahalli,92,124,64,47.8,69.3,31.1,91.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST01,Silk Board Junction,101,136,71,55.6,80.6,36.1,100.6,Moderate,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST02,BTM Layout CAAQMS,71,96,50,37.0,53.6,24.1,70.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST03,Peenya Industrial Area,115,155,80,63.2,91.6,41.1,121.0,Moderate,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST04,Hebbal CAAQMS,91,123,64,47.0,68.1,30.6,90.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST05,Whitefield Export Promotion Industrial Park,91,123,64,46.7,67.7,30.4,91.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST06,Indiranagar 100ft Road,55,74,38,28.6,41.5,18.6,54.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST07,Jayanagar 4th Block,48,65,34,25.4,36.8,16.5,48.2,Good,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST08,City Railway Station / Majestic,92,124,64,49.1,71.2,31.9,91.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),48,65,34,25.5,37.0,16.6,48.2,Good,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),96,130,67,50.8,73.7,33.0,96.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,24.3,35.2,15.8,45.1,Good,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST12,Yelahanka New Town,47,63,33,25.3,36.7,16.4,47.4,Good,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST13,Electronic City Phase 1,80,108,56,41.7,60.5,27.1,79.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-05,BLR_ST14,Mysore Road / Nayandahalli,83,112,58,43.3,62.8,28.1,82.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST01,Silk Board Junction,97,131,68,53.7,77.9,34.9,97.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST02,BTM Layout CAAQMS,72,97,50,37.7,54.7,24.5,71.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST03,Peenya Industrial Area,119,161,83,65.5,95.0,42.6,125.4,Moderate,PM2.5,DEMO,SIMULATED
2026-08-06,BLR_ST04,Hebbal CAAQMS,90,122,63,46.9,68.0,30.5,90.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST05,Whitefield Export Promotion Industrial Park,81,109,57,41.6,60.3,27.0,81.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST06,Indiranagar 100ft Road,62,84,43,32.7,47.4,21.3,61.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST07,Jayanagar 4th Block,54,73,38,27.9,40.5,18.1,52.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST08,City Railway Station / Majestic,102,138,71,54.7,79.3,35.6,102.1,Moderate,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),50,68,35,26.3,38.1,17.1,49.8,Good,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),82,111,57,43.5,63.1,28.3,82.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,21.6,31.3,14.0,40.1,Good,O3,DEMO,SIMULATED
2026-08-06,BLR_ST12,Yelahanka New Town,48,65,34,25.5,37.0,16.6,47.9,Good,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST13,Electronic City Phase 1,80,108,56,42.2,61.2,27.4,80.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-06,BLR_ST14,Mysore Road / Nayandahalli,94,127,66,49.0,71.0,31.9,93.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST01,Silk Board Junction,89,120,62,48.9,70.9,31.8,88.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST02,BTM Layout CAAQMS,70,94,49,36.5,52.9,23.7,69.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST03,Peenya Industrial Area,107,144,75,56.9,82.5,37.0,109.0,Moderate,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST04,Hebbal CAAQMS,78,105,55,40.3,58.4,26.2,77.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST05,Whitefield Export Promotion Industrial Park,78,105,55,39.8,57.7,25.9,77.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST06,Indiranagar 100ft Road,61,82,43,31.7,46.0,20.6,59.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST07,Jayanagar 4th Block,46,62,32,24.4,35.4,15.9,46.3,Good,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST08,City Railway Station / Majestic,100,135,70,53.3,77.3,34.6,99.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),52,70,36,27.1,39.3,17.6,51.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),85,115,59,45.1,65.4,29.3,85.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,22.4,32.5,14.6,41.6,Good,O3,DEMO,SIMULATED
2026-08-07,BLR_ST12,Yelahanka New Town,56,76,39,29.2,42.3,19.0,54.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST13,Electronic City Phase 1,74,100,52,38.8,56.3,25.2,73.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-07,BLR_ST14,Mysore Road / Nayandahalli,95,128,66,49.8,72.2,32.4,95.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST01,Silk Board Junction,97,131,68,53.6,77.7,34.8,97.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST02,BTM Layout CAAQMS,73,99,51,38.5,55.8,25.0,72.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST03,Peenya Industrial Area,102,138,71,52.9,76.7,34.4,101.2,Moderate,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST04,Hebbal CAAQMS,94,127,66,48.6,70.5,31.6,93.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST05,Whitefield Export Promotion Industrial Park,80,108,56,41.0,59.4,26.7,80.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST06,Indiranagar 100ft Road,62,84,43,32.4,47.0,21.1,61.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST07,Jayanagar 4th Block,47,63,33,24.7,35.8,16.1,46.8,Good,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST08,City Railway Station / Majestic,88,119,62,47.1,68.3,30.6,88.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),48,65,34,25.1,36.4,16.3,47.5,Good,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),97,131,68,51.6,74.8,33.5,97.3,Satisfactory,PM10,DEMO,SIMULATED
